chat_json,message_id,date,text,entities
"{
    ""_"": ""Chat"",
    ""id"": -1001321264581,
    ""type"": ""ChatType.CHANNEL"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Data Science Jobs / AI / NN / ML / DL / NLP"",
    ""username"": ""datasciencejobs"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgADrqcxG0_aIwwAEAIAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""small_photo_unique_id"": ""AgADrqcxG0_aIww"",
        ""big_file_id"": ""AQADAgADrqcxG0_aIwwAEAMAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""big_photo_unique_id"": ""AgADrqcxG0_aIww""
    },
    ""dc_id"": 2,
    ""has_protected_content"": false
}",1603,2023-08-13 08:30:58,"#vacancy #remote #datadeveloper #sql 

Международная компания, которая предоставляет уникальные решения для B2B в сфере Gambling и запустила более 15 брендов Online Casino и Sportsbook находится в поиске опытного Data SQL Developer, который расширит возможности компании по составлению отчетов и получит важные сведения, способствующие дальнейшему росту и успеху компании.

Локация: позиция полностью удаленная
Вилка: до 4000$

Чем предстоит заниматься: 

📉 анализировать SQL-запросы и базы данных для создания полноценных и информативных отчетов;
📉 взаимодействовать с клиентами для понимания их индивидуальных запросов и требований к отчетности;
📉 создание информационных панелей и подключение источников данных к выбранной платформе.

Требования:

📈 уверенный опыт использования PowerBI, FineBI, Tableau или аналогичных инструментов;
📈  опыта создания и поддержки SQL-запросов, включая методы оптимизации запросов от 3+ лет;
📈 знание и опыт работы с MongoDB;
📈 опыт анализа SQL-запросов и наборов данных для создания отчетов;
📈 умение создавать четкие и информативные визуализации данных;
📈 опыт работы в сфере Gambling/FinTech.

Отклики: @tatianushka05 📩","[
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 0,
        ""length"": 8
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 9,
        ""length"": 7
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 17,
        ""length"": 14
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 32,
        ""length"": 4
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 213,
        ""length"": 17
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 374,
        ""length"": 8
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 411,
        ""length"": 6
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 428,
        ""length"": 28
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 741,
        ""length"": 13
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 1142,
        ""length"": 8
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.MENTION"",
        ""offset"": 1151,
        ""length"": 14
    }
]"
"{
    ""_"": ""Chat"",
    ""id"": -1001321264581,
    ""type"": ""ChatType.CHANNEL"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Data Science Jobs / AI / NN / ML / DL / NLP"",
    ""username"": ""datasciencejobs"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgADrqcxG0_aIwwAEAIAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""small_photo_unique_id"": ""AgADrqcxG0_aIww"",
        ""big_file_id"": ""AQADAgADrqcxG0_aIwwAEAMAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""big_photo_unique_id"": ""AgADrqcxG0_aIww""
    },
    ""dc_id"": 2,
    ""has_protected_content"": false
}",1602,2023-08-12 08:20:42,"#вакансия #удалённо #parttime #DWH #преподаватель

Время делиться знаниями!

OTUS – образовательная платформа. У нас авторские курсы разной степени сложности, вступительное тестирование для студентов и преподаватели-практики из крупнейших компаний. 6 лет мы учимся друг у друга, советуемся, помогаем, делимся опытом и обсуждаем новости как в преподавании, так и в IT.

Вакансия: преподаватель онлайн-курса Data Warehouse Analyst

Знание/опыт работы с DBT будет плюсом. 
Можно без опыта преподавания, мы поможем вам освоить best practices. 

Преподаватель раскрывает тему с помощью теории и примеров из практики. Занятия в zoom c 20:00 до 21:30. Можно выбрать удобную нагрузку и темы занятий.

С нами вы сможете ✅
- структурировать свой опыт и знания;
- прокачать софт-скиллы;
- получать 4000-6000 руб. за один вебинар + есть дополнительные активности на ваше усмотрение.

Бонусы 🎁
- наши курсы со скидкой/бесплатно;
- можно приглашать лучших выпускников к себе на работу;
- воркшопы и конференции для наших преподавателей.

Обсудить подробнее @yu_grin","[
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 0,
        ""length"": 9
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 10,
        ""length"": 9
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 20,
        ""length"": 9
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 30,
        ""length"": 4
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 35,
        ""length"": 14
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 51,
        ""length"": 26
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 369,
        ""length"": 9
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 693,
        ""length"": 17
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.PHONE_NUMBER"",
        ""offset"": 787,
        ""length"": 9
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 872,
        ""length"": 7
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 1025,
        ""length"": 19
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.MENTION"",
        ""offset"": 1044,
        ""length"": 8
    }
]"
"{
    ""_"": ""Chat"",
    ""id"": -1001321264581,
    ""type"": ""ChatType.CHANNEL"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Data Science Jobs / AI / NN / ML / DL / NLP"",
    ""username"": ""datasciencejobs"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgADrqcxG0_aIwwAEAIAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""small_photo_unique_id"": ""AgADrqcxG0_aIww"",
        ""big_file_id"": ""AQADAgADrqcxG0_aIwwAEAMAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""big_photo_unique_id"": ""AgADrqcxG0_aIww""
    },
    ""dc_id"": 2,
    ""has_protected_content"": false
}",1601,2023-08-11 09:03:43,"Привет) Меня зовут Алина, я hr Okko) 
Okko ищет Senior Data Scientist RecSys
#вакансия #vacancy #datascientist #datascience #ml #machinelearning #dl #мск #спб #гибрид #hybrid #remote #удаленка

Мы создаём рекомендательную систему, которая является одним из ключевых ML–сервисов в Okko. 
Простые задачи мы уже решили, остались интересные. Поэтому мы ищем специалиста с обширным опытом работы.
ЗП: 400 000 - 500 000 gross (с успешным кандидатом готовые обсуждать)
Формат работы: предпочтительно гибрид (офисы в Мск и Спб)

🟣Обязанности: 
▫️исследование применимости различных алгоритмов в рекомендательной системе;
▫️моделирование входных данных;
▫️имплементация исследованных моделей.
🟣Что мы используем:
▫️Python (sklearn, catboost, xgboost, seaborn, numpy, scipy, statsmodels);
▫️Базы данных и SQL: Trino, ClickHouse, PostgreSQL, Redis, etc.;
▫️Для автоматизации процессов: Airflow, FlaskAPI/FastAPI, Python демоны;
▫️BI-инструменты: Splunk;
▫️Bitbucket, Jira, Confluence.
🟣Требования:
▫️знание основ статистики;
▫️понимание классических ML-алгоритмов;
▫️опыт и понимание в DL (предпочтительнее pytorch);
▫️понимание процесса исследования и внедрения ML-моделей;
▫️навыки презентации результатов – упрощать несущественные детали, оставляя суть;
▫️способность проанализировать статьи и имплементировать описываемые алгоритмы;
▫️знание SOTA в рекомендательных системах;
▫️знания Python3.7+.
🟣Будет плюсом: Computer Vision или NLP.
🟣Условия:
▫️топовое оборудование и весь необходимый софт;
▫️официальное трудоустройство, достойная и полностью белая заработная плата;
▫️ДМС со стоматологией, офисный врач, доплата больничного листа, корпоративные скидки;
▫️льготные условия ипотеки в рамках зарплатного проекта;
▫️бесплатная подписка на сервисы партнеров;
▫️работа в сильной команде, состоящей из топовых аналитиков, аналитиков-разработчиков и инженеров.

 Если позиция интересна, тогда пиши нашему hr @alina_katkova 😊","[
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 48,
        ""length"": 29
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 77,
        ""length"": 9
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 87,
        ""length"": 8
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 96,
        ""length"": 14
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 111,
        ""length"": 12
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 124,
        ""length"": 3
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 128,
        ""length"": 16
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 144,
        ""length"": 1
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 145,
        ""length"": 3
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 149,
        ""length"": 4
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 154,
        ""length"": 4
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 159,
        ""length"": 7
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 167,
        ""length"": 7
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 175,
        ""length"": 7
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.HASHTAG"",
        ""offset"": 183,
        ""length"": 9
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.MENTION"",
        ""offset"": 1904,
        ""length"": 14
    }
]"
"{
    ""_"": ""Chat"",
    ""id"": -1001321264581,
    ""type"": ""ChatType.CHANNEL"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Data Science Jobs / AI / NN / ML / DL / NLP"",
    ""username"": ""datasciencejobs"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgADrqcxG0_aIwwAEAIAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""small_photo_unique_id"": ""AgADrqcxG0_aIww"",
        ""big_file_id"": ""AQADAgADrqcxG0_aIwwAEAMAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""big_photo_unique_id"": ""AgADrqcxG0_aIww""
    },
    ""dc_id"": 2,
    ""has_protected_content"": false
}",1600,2023-08-10 19:02:25,,
"{
    ""_"": ""Chat"",
    ""id"": -1001321264581,
    ""type"": ""ChatType.CHANNEL"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Data Science Jobs / AI / NN / ML / DL / NLP"",
    ""username"": ""datasciencejobs"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgADrqcxG0_aIwwAEAIAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""small_photo_unique_id"": ""AgADrqcxG0_aIww"",
        ""big_file_id"": ""AQADAgADrqcxG0_aIwwAEAMAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""big_photo_unique_id"": ""AgADrqcxG0_aIww""
    },
    ""dc_id"": 2,
    ""has_protected_content"": false
}",1599,2023-08-10 08:20:46,"Команда Skillbox в поиске спикера на курс «Data Engineer». 
В данный момент мы в процессе записи новой профессии и у вас есть возможность приложить руку к продукту, который позволит начинающим специалистам освоить навыки работы с данными.

Чем предстоит заниматься:
 • Готовить учебные материалы к съемкам видеоуроков (планы модулей, сценарии, презентации);
 • Готовить дополнительные материалы к модулям (наборы заданий, инструкции проверяющим преподавателям и т.д.);
 • Участвовать в съемках видеоуроков в качестве спикера, очно в студии и дистанционно;
 • Взаимодействова с командой по улучшению и исправлению уже созданных материалов.
Программы курсов разрабатываются совместно нашими методистами и программными директорами. Можно выбрать несколько наиболее релевантных опыту модулей.

Примерные знания, которые мы ждём:
 • Знание Spark — Dataframe, Hive;
 • Хранилища данных для аналитики, работа с аналитическими базами данных;
 • Построение Data Lake;
 • Управление ETL-процессами с помощью Airflow; ClickHouse;
 • Построение DWH, работа с DWH;
 • Контроль качества данных и загрузка качественных данных;
Необязательно обладать всеми вышеперечисленными навыками, мы готовы рассмотреть специалистов с экспертизой даже в одной теме.

Что мы предлагаем:
 • Работать из любой точки мира, совмещая с осовной работой;
 • Возможность окунуться в образовательный процесс и прокачать методический навык, умение доносить информацию и объяснять сложное простыми словами.
 • Возможность прокачаться как спикер.
 • Денежное вознаграждение обсуждаем индивидуально вашим запросам. 
 • Возможность участвовать в проектах внутри Медиа, вебинарах и других мероприятиях Skillbox.

Заинтересовало? Пиши @MaryaVolkova","[
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 0,
        ""length"": 16
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 42,
        ""length"": 15
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 240,
        ""length"": 26
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 790,
        ""length"": 35
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 1239,
        ""length"": 19
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 1685,
        ""length"": 5
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.MENTION"",
        ""offset"": 1690,
        ""length"": 13
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 1690,
        ""length"": 13
    }
]"
"{
    ""_"": ""Chat"",
    ""id"": -1001321264581,
    ""type"": ""ChatType.CHANNEL"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Data Science Jobs / AI / NN / ML / DL / NLP"",
    ""username"": ""datasciencejobs"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgADrqcxG0_aIwwAEAIAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""small_photo_unique_id"": ""AgADrqcxG0_aIww"",
        ""big_file_id"": ""AQADAgADrqcxG0_aIwwAEAMAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""big_photo_unique_id"": ""AgADrqcxG0_aIww""
    },
    ""dc_id"": 2,
    ""has_protected_content"": false
}",1598,2023-08-09 20:01:22,,
"{
    ""_"": ""Chat"",
    ""id"": -1001321264581,
    ""type"": ""ChatType.CHANNEL"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Data Science Jobs / AI / NN / ML / DL / NLP"",
    ""username"": ""datasciencejobs"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgADrqcxG0_aIwwAEAIAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""small_photo_unique_id"": ""AgADrqcxG0_aIww"",
        ""big_file_id"": ""AQADAgADrqcxG0_aIwwAEAMAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""big_photo_unique_id"": ""AgADrqcxG0_aIww""
    },
    ""dc_id"": 2,
    ""has_protected_content"": false
}",1597,2023-08-09 14:02:32,"А в вашей компании работают технологии ИИ?

С 2021 года в России при поддержке Правительства рассчитывается индекс готовности отраслей экономики к внедрению искусственного интеллекта. Результаты исследований предыдущих годов уже позволили определить текущий уровень использования ИИ организациями, выявить факторы, препятствующие масштабному внедрению ИИ, а также разработать эффективные меры по их устранению.

В 2023 году может быть услышана и Ваша организация: ВЦИОМ и Национальный центр развития искусственного интеллекта при Правительстве Российской Федерации (НЦРИИ) приглашают принять участие в онлайн-опросе, который поможет составить индекс готовности отраслей экономики к внедрению искусственного интеллекта на текущий момент.

Исследование конфиденциально, результаты опроса будут использованы только в обобщенном виде и размещены на Национальном портале в сфере искусственного интеллекта: https://ai.gov.ru/ 

Опрос проводится до 31 августа 2023 года. 

Для участия в опросе предлагаем заполнить онлайн-анкету по ссылке: https://aibe.wciom.ru/","[
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 0,
        ""length"": 44
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.TEXT_LINK"",
        ""offset"": 65,
        ""length"": 27,
        ""url"": ""http://government.ru/news/49176/""
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.TEXT_LINK"",
        ""offset"": 184,
        ""length"": 40,
        ""url"": ""https://ai.gov.ru/upload/iblock/c16/xyvmsh4hgi850ninjhq90xi4t6yggu8c.pdf""
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.TEXT_LINK"",
        ""offset"": 901,
        ""length"": 21,
        ""url"": ""https://ai.gov.ru/%C2%A0""
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.BOLD"",
        ""offset"": 966,
        ""length"": 66
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""MessageEntityType.TEXT_LINK"",
        ""offset"": 1033,
        ""length"": 22,
        ""url"": ""https://aibe.wciom.ru/""
    }
]"
"{
    ""_"": ""Chat"",
    ""id"": -1001321264581,
    ""type"": ""ChatType.CHANNEL"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Data Science Jobs / AI / NN / ML / DL / NLP"",
    ""username"": ""datasciencejobs"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgADrqcxG0_aIwwAEAIAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""small_photo_unique_id"": ""AgADrqcxG0_aIww"",
        ""big_file_id"": ""AQADAgADrqcxG0_aIwwAEAMAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""big_photo_unique_id"": ""AgADrqcxG0_aIww""
    },
    ""dc_id"": 2,
    ""has_protected_content"": false
}",1596,2023-08-09 10:48:00,,
"{
    ""_"": ""Chat"",
    ""id"": -1001321264581,
    ""type"": ""ChatType.CHANNEL"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Data Science Jobs / AI / NN / ML / DL / NLP"",
    ""username"": ""datasciencejobs"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgADrqcxG0_aIwwAEAIAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""small_photo_unique_id"": ""AgADrqcxG0_aIww"",
        ""big_file_id"": ""AQADAgADrqcxG0_aIwwAEAMAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""big_photo_unique_id"": ""AgADrqcxG0_aIww""
    },
    ""dc_id"": 2,
    ""has_protected_content"": false
}",1595,2023-08-09 10:48:00,,
"{
    ""_"": ""Chat"",
    ""id"": -1001321264581,
    ""type"": ""ChatType.CHANNEL"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Data Science Jobs / AI / NN / ML / DL / NLP"",
    ""username"": ""datasciencejobs"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgADrqcxG0_aIwwAEAIAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""small_photo_unique_id"": ""AgADrqcxG0_aIww"",
        ""big_file_id"": ""AQADAgADrqcxG0_aIwwAEAMAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""big_photo_unique_id"": ""AgADrqcxG0_aIww""
    },
    ""dc_id"": 2,
    ""has_protected_content"": false
}",1594,2023-08-09 10:48:00,,
"{
    ""_"": ""Chat"",
    ""id"": -1001321264581,
    ""type"": ""ChatType.CHANNEL"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Data Science Jobs / AI / NN / ML / DL / NLP"",
    ""username"": ""datasciencejobs"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgADrqcxG0_aIwwAEAIAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""small_photo_unique_id"": ""AgADrqcxG0_aIww"",
        ""big_file_id"": ""AQADAgADrqcxG0_aIwwAEAMAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""big_photo_unique_id"": ""AgADrqcxG0_aIww""
    },
    ""dc_id"": 2,
    ""has_protected_content"": false
}",1593,2023-08-09 10:48:00,,
"{
    ""_"": ""Chat"",
    ""id"": -1001321264581,
    ""type"": ""ChatType.CHANNEL"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Data Science Jobs / AI / NN / ML / DL / NLP"",
    ""username"": ""datasciencejobs"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgADrqcxG0_aIwwAEAIAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""small_photo_unique_id"": ""AgADrqcxG0_aIww"",
        ""big_file_id"": ""AQADAgADrqcxG0_aIwwAEAMAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""big_photo_unique_id"": ""AgADrqcxG0_aIww""
    },
    ""dc_id"": 2,
    ""has_protected_content"": false
}",1592,2023-08-09 10:48:00,,
"{
    ""_"": ""Chat"",
    ""id"": -1001321264581,
    ""type"": ""ChatType.CHANNEL"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Data Science Jobs / AI / NN / ML / DL / NLP"",
    ""username"": ""datasciencejobs"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgADrqcxG0_aIwwAEAIAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""small_photo_unique_id"": ""AgADrqcxG0_aIww"",
        ""big_file_id"": ""AQADAgADrqcxG0_aIwwAEAMAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""big_photo_unique_id"": ""AgADrqcxG0_aIww""
    },
    ""dc_id"": 2,
    ""has_protected_content"": false
}",1591,2023-08-09 10:48:00,,
"{
    ""_"": ""Chat"",
    ""id"": -1001321264581,
    ""type"": ""ChatType.CHANNEL"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Data Science Jobs / AI / NN / ML / DL / NLP"",
    ""username"": ""datasciencejobs"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgADrqcxG0_aIwwAEAIAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""small_photo_unique_id"": ""AgADrqcxG0_aIww"",
        ""big_file_id"": ""AQADAgADrqcxG0_aIwwAEAMAAzsKmtwW____a6aamKv4ZPMABB4E"",
        ""big_photo_unique_id"": ""AgADrqcxG0_aIww""
    },
    ""dc_id"": 2,
    ""has_protected_content"": false
}",1590,2023-08-08 12:55:29,,
